abv,ibu,beer,style,brewery_id,ounces,style2,brewery,city,state,label,brewery_cleaned,brewery_latitude,brewery_longitude,cat_id,cat_name
0.047,19.0,Honey Badger Blonde,american blonde ale,69,16.0,American Blonde Ale,Appalachian Mountain Brewery,Boone,NC,Honey Badger Blonde (Appalachian Mountain Brewery),appalachianmountainbrewery,36.2187873,-81.684004,5,Belgian and French Ale
0.06,23.0,Porter (a/k/a Black Gold Porter),american porter,69,16.0,,Appalachian Mountain Brewery,Boone,NC,Porter (a/k/a Black Gold Porter) (Appalachian Mountain Brewery),appalachianmountainbrewery,36.2187873,-81.684004,2,Irish Ale
0.06,55.0,Sky High Rye,american pale ale (apa),541,12.0,American Pale Ale (APA),Arcadia Brewing Company,Battle Creek,MI,Sky High Rye (Arcadia Brewing Company),arcadiabrewingcompany,42.3192548,-85.1824269,3,North American Ale
0.062,17.0,Whitsun,american pale wheat ale,541,12.0,American Pale Wheat Ale,Arcadia Brewing Company,Battle Creek,MI,Whitsun (Arcadia Brewing Company),arcadiabrewingcompany,42.3192548,-85.1824269,3,North American Ale
0.052,,On-On Ale (2008),american pale ale (apa),513,12.0,American Pale Ale (APA),Arctic Craft Brewery,Colorado Springs,CO,On-On Ale (2008) (Arctic Craft Brewery),arcticcraftbrewery,38.8339578,-104.825348,3,North American Ale
0.092,50.0,Quakertown Stout,american double / imperial stout,426,12.0,,Armadillo Ale Works,Denton,TX,Quakertown Stout (Armadillo Ale Works),armadilloaleworks,33.1838787,-97.1413417,3,North American Ale
0.051,20.0,Greenbelt Farmhouse Ale,saison / farmhouse ale,426,12.0,,Armadillo Ale Works,Denton,TX,Greenbelt Farmhouse Ale (Armadillo Ale Works),armadilloaleworks,33.1838787,-97.1413417,5,Belgian and French Ale
0.052,10.0,Mo's Gose,gose,461,16.0,,Armstrong Brewing Company,South San Francisco,CA,Mo's Gose (Armstrong Brewing Company),armstrongbrewingcompany,37.6535403,-122.4168664,4,German Ale
0.07,45.0,Green Bullet Organic India Pale Ale,american ipa,429,16.0,American IPA,Asher Brewing Company,Boulder,CO,Green Bullet Organic India Pale Ale (Asher Brewing Company),asherbrewingcompany,40.0149856,-105.270545,8,North American Lager
0.032,27.0,Rocket Girl,kã¶lsch,528,12.0,,Asheville Brewing Company,Asheville,NC,Rocket Girl (Asheville Brewing Company),ashevillebrewingcompany,35.595363,-82.5508407,1,British Ale
0.053,26.0,Ninja Porter,american porter,528,12.0,,Asheville Brewing Company,Asheville,NC,Ninja Porter (Asheville Brewing Company),ashevillebrewingcompany,35.595363,-82.5508407,2,Irish Ale
0.06,69.0,Shiva IPA,american ipa,528,12.0,American IPA,Asheville Brewing Company,Asheville,NC,Shiva IPA (Asheville Brewing Company),ashevillebrewingcompany,35.595363,-82.5508407,8,North American Lager
0.048,,Aslan KÃ¶lsch,kã¶lsch,353,16.0,,Aslan Brewing Company,Bellingham,WA,Aslan KÃ¶lsch (Aslan Brewing Company),aslanbrewingcompany,48.7544012,-122.478836,1,British Ale
0.077,,Aslan IPA,american ipa,353,16.0,American IPA,Aslan Brewing Company,Bellingham,WA,Aslan IPA (Aslan Brewing Company),aslanbrewingcompany,48.7544012,-122.478836,8,North American Lager
0.077,,Aslan Amber,american amber / red ale,353,16.0,American Amber / Red Ale,Aslan Brewing Company,Bellingham,WA,Aslan Amber (Aslan Brewing Company),aslanbrewingcompany,48.7544012,-122.478836,3,North American Ale
0.0559999999999999,27.0,This Season's Blonde,american blonde ale,523,12.0,American Blonde Ale,Aspen Brewing Company,Aspen,CO,This Season's Blonde (Aspen Brewing Company),aspenbrewingcompany,,,5,Belgian and French Ale
0.07,67.0,Independence Pass Ale,american ipa,523,12.0,American IPA,Aspen Brewing Company,Aspen,CO,Independence Pass Ale (Aspen Brewing Company),aspenbrewingcompany,,,8,North American Lager
0.057,40.0,Trolley Stop Stout,american stout,374,12.0,,Astoria Brewing Company,Astoria,OR,Trolley Stop Stout (Astoria Brewing Company),astoriabrewingcompany,46.1882007,-123.8319802,3,North American Ale
0.0819999999999999,138.0,Bitter Bitch Imperial IPA,american double / imperial ipa,374,12.0,American Double / Imperial IPA,Astoria Brewing Company,Astoria,OR,Bitter Bitch Imperial IPA (Astoria Brewing Company),astoriabrewingcompany,46.1882007,-123.8319802,3,North American Ale
0.062,35.0,Poop Deck Porter,american porter,374,12.0,,Astoria Brewing Company,Astoria,OR,Poop Deck Porter (Astoria Brewing Company),astoriabrewingcompany,46.1882007,-123.8319802,2,Irish Ale
0.06,35.0,Old Red Beard Amber Ale,american amber / red ale,374,12.0,American Amber / Red Ale,Astoria Brewing Company,Astoria,OR,Old Red Beard Amber Ale (Astoria Brewing Company),astoriabrewingcompany,46.1882007,-123.8319802,3,North American Ale
0.075,115.0,Hop A-Peel,american double / imperial ipa,72,16.0,American Double / Imperial IPA,Atwater Brewery,Detroit,MI,Hop A-Peel (Atwater Brewery),atwaterbrewery,42.3315509,-83.0466403,3,North American Ale
0.055,12.0,Vanilla Java Porter,american porter,72,16.0,,Atwater Brewery,Detroit,MI,Vanilla Java Porter (Atwater Brewery),atwaterbrewery,42.3315509,-83.0466403,2,Irish Ale
0.052,,Michelada,fruit / vegetable beer,72,16.0,,Atwater Brewery,Detroit,MI,Michelada (Atwater Brewery),atwaterbrewery,42.3315509,-83.0466403,11,Other Style
0.045,8.0,Dirty Blonde Ale,american blonde ale,72,12.0,American Blonde Ale,Atwater Brewery,Detroit,MI,Dirty Blonde Ale (Atwater Brewery),atwaterbrewery,42.3315509,-83.0466403,5,Belgian and French Ale
0.05,62.0,Grand Circus IPA,american ipa,72,12.0,American IPA,Atwater Brewery,Detroit,MI,Grand Circus IPA (Atwater Brewery),atwaterbrewery,42.3315509,-83.0466403,8,North American Lager
0.05,12.0,Atwater's Lager,munich helles lager,72,12.0,,Atwater Brewery,Detroit,MI,Atwater's Lager (Atwater Brewery),atwaterbrewery,42.3315509,-83.0466403,7,German Lager
0.07,,Heavy Machinery IPA Series #1: Heavy Fist,american black ale,413,16.0,,Austin Beerworks,Austin,TX,Heavy Machinery IPA Series #1: Heavy Fist (Austin Beerworks),austinbeerworks,30.2711286,-97.7436995,3,North American Ale
0.062,,Fire Eagle IPA,american ipa,413,12.0,American IPA,Austin Beerworks,Austin,TX,Fire Eagle IPA (Austin Beerworks),austinbeerworks,30.2711286,-97.7436995,8,North American Lager
0.051,,Peacemaker,american pale ale (apa),413,12.0,American Pale Ale (APA),Austin Beerworks,Austin,TX,Peacemaker (Austin Beerworks),austinbeerworks,30.2711286,-97.7436995,3,North American Ale
0.053,,Pearl-Snap,german pilsener,413,12.0,,Austin Beerworks,Austin,TX,Pearl-Snap (Austin Beerworks),austinbeerworks,30.2711286,-97.7436995,7,German Lager
0.052,,Black Thunder,schwarzbier,413,12.0,,Austin Beerworks,Austin,TX,Black Thunder (Austin Beerworks),austinbeerworks,30.2711286,-97.7436995,7,German Lager
0.08,,Raja,american double / imperial ipa,37,12.0,American Double / Imperial IPA,Avery Brewing Company,Boulder,CO,Raja (Avery Brewing Company),averybrewingcompany,40.0166,-105.219,3,North American Ale
0.064,,Perzik Saison,saison / farmhouse ale,37,12.0,,Avery Brewing Company,Boulder,CO,Perzik Saison (Avery Brewing Company),averybrewingcompany,40.0166,-105.219,5,Belgian and French Ale
0.047,42.0,Avery Joeâ€™s Premium American Pilsner,german pilsener,37,12.0,,Avery Brewing Company,Boulder,CO,Avery Joeâ€™s Premium American Pilsner (Avery Brewing Company),averybrewingcompany,40.0166,-105.219,7,German Lager
0.0559999999999999,10.0,White Rascal,witbier,37,12.0,,Avery Brewing Company,Boulder,CO,White Rascal (Avery Brewing Company),averybrewingcompany,40.0166,-105.219,1,British Ale
0.063,69.0,Avery India Pale Ale,american ipa,37,12.0,American IPA,Avery Brewing Company,Boulder,CO,Avery India Pale Ale (Avery Brewing Company),averybrewingcompany,40.0166,-105.219,8,North American Lager
0.055,17.0,Ellieâ€™s Brown Ale,american brown ale,37,12.0,,Avery Brewing Company,Boulder,CO,Ellieâ€™s Brown Ale (Avery Brewing Company),averybrewingcompany,40.0166,-105.219,3,North American Ale
0.062,17.0,Pumpkin Beast,pumpkin ale,360,12.0,,Aviator Brewing Company,Fuquay-Varina,NC,Pumpkin Beast (Aviator Brewing Company),aviatorbrewingcompany,35.6197,-78.8085,11,Other Style
0.072,22.0,OktoberBeast,mã¤rzen / oktoberfest,360,12.0,,Aviator Brewing Company,Fuquay-Varina,NC,OktoberBeast (Aviator Brewing Company),aviatorbrewingcompany,35.6197,-78.8085,7,German Lager
0.048,23.0,Mad Beach,american pale wheat ale,360,12.0,American Pale Wheat Ale,Aviator Brewing Company,Fuquay-Varina,NC,Mad Beach (Aviator Brewing Company),aviatorbrewingcompany,35.6197,-78.8085,3,North American Ale
0.067,,Hog Wild India Pale Ale,american ipa,360,12.0,American IPA,Aviator Brewing Company,Fuquay-Varina,NC,Hog Wild India Pale Ale (Aviator Brewing Company),aviatorbrewingcompany,35.6197,-78.8085,8,North American Lager
0.092,5.0,Devils Tramping Ground Tripel,tripel,360,12.0,,Aviator Brewing Company,Fuquay-Varina,NC,Devils Tramping Ground Tripel (Aviator Brewing Company),aviatorbrewingcompany,35.6197,-78.8085,5,Belgian and French Ale
0.061,41.0,Hot Rod Red,american amber / red ale,360,12.0,American Amber / Red Ale,Aviator Brewing Company,Fuquay-Varina,NC,Hot Rod Red (Aviator Brewing Company),aviatorbrewingcompany,35.6197,-78.8085,3,North American Ale
0.086,,Palate Mallet,american double / imperial ipa,235,12.0,American Double / Imperial IPA,Back East Brewing Company,Bloomfield,CT,Palate Mallet (Back East Brewing Company),backeastbrewingcompany,41.826488,-72.7300945,3,North American Ale
0.06,,Back East Porter,american porter,235,12.0,,Back East Brewing Company,Bloomfield,CT,Back East Porter (Back East Brewing Company),backeastbrewingcompany,41.826488,-72.7300945,2,Irish Ale
0.049,,Back East Golden Ale,american blonde ale,235,12.0,American Blonde Ale,Back East Brewing Company,Bloomfield,CT,Back East Golden Ale (Back East Brewing Company),backeastbrewingcompany,41.826488,-72.7300945,5,Belgian and French Ale
0.07,,Misty Mountain IPA,american ipa,235,12.0,American IPA,Back East Brewing Company,Bloomfield,CT,Misty Mountain IPA (Back East Brewing Company),backeastbrewingcompany,41.826488,-72.7300945,8,North American Lager
0.05,,Back East Ale,american amber / red ale,235,12.0,American Amber / Red Ale,Back East Brewing Company,Bloomfield,CT,Back East Ale (Back East Brewing Company),backeastbrewingcompany,41.826488,-72.7300945,3,North American Ale
0.06,,Truck Stop Honey Brown Ale,english brown ale,286,12.0,,Back Forty Beer Company,Gadsden,AL,Truck Stop Honey Brown Ale (Back Forty Beer Company),backfortybeercompany,34.0128323,-86.0030251,1,British Ale
0.06,43.0,Naked Pig Pale Ale,american pale ale (apa),286,12.0,American Pale Ale (APA),Back Forty Beer Company,Gadsden,AL,Naked Pig Pale Ale (Back Forty Beer Company),backfortybeercompany,34.0128323,-86.0030251,3,North American Ale
0.068,70.0,Topcutter India Pale Ale,american ipa,483,12.0,American IPA,Bale Breaker Brewing Company,Yakima,WA,Topcutter India Pale Ale (Bale Breaker Brewing Company),balebreakerbrewingcompany,46.601557,-120.510842,8,North American Lager
0.044,38.0,Field 41 Pale Ale,american pale ale (apa),483,12.0,American Pale Ale (APA),Bale Breaker Brewing Company,Yakima,WA,Field 41 Pale Ale (Bale Breaker Brewing Company),balebreakerbrewingcompany,46.601557,-120.510842,3,North American Ale
0.07,,Grapefruit Sculpin,american ipa,34,12.0,American IPA,Ballast Point Brewing Company,San Diego,CA,Grapefruit Sculpin (Ballast Point Brewing Company),ballastpointbrewingcompany,32.7174202,-117.162772,8,North American Lager
0.038,40.0,Even Keel,american ipa,34,12.0,American IPA,Ballast Point Brewing Company,San Diego,CA,Even Keel (Ballast Point Brewing Company),ballastpointbrewingcompany,32.7174202,-117.162772,8,North American Lager
0.052,23.0,Ballast Point Pale Ale,kã¶lsch,34,12.0,,Ballast Point Brewing Company,San Diego,CA,Ballast Point Pale Ale (Ballast Point Brewing Company),ballastpointbrewingcompany,32.7174202,-117.162772,1,British Ale
0.07,75.0,Big Eye India Pale Ale,american ipa,34,12.0,American IPA,Ballast Point Brewing Company,San Diego,CA,Big Eye India Pale Ale (Ballast Point Brewing Company),ballastpointbrewingcompany,32.7174202,-117.162772,8,North American Lager
0.046,,Longfin Lager,munich helles lager,34,12.0,,Ballast Point Brewing Company,San Diego,CA,Longfin Lager (Ballast Point Brewing Company),ballastpointbrewingcompany,32.7174202,-117.162772,7,German Lager
0.07,70.0,Sculpin IPA,american ipa,34,12.0,American IPA,Ballast Point Brewing Company,San Diego,CA,Sculpin IPA (Ballast Point Brewing Company),ballastpointbrewingcompany,32.7174202,-117.162772,8,North American Lager
0.045,,All Nighter Ale,extra special / strong bitter (esb),318,12.0,,Banner Beer Company,Williamsburg,MA,All Nighter Ale (Banner Beer Company),bannerbeercompany,42.3926274,-72.7302473,1,British Ale
0.045,20.0,Banner American Rye,rye beer,318,12.0,,Banner Beer Company,Williamsburg,MA,Banner American Rye (Banner Beer Company),bannerbeercompany,42.3926274,-72.7302473,11,Other Style
0.035,45.0,Banner American Ale,american amber / red ale,318,12.0,American Amber / Red Ale,Banner Beer Company,Williamsburg,MA,Banner American Ale (Banner Beer Company),bannerbeercompany,42.3926274,-72.7302473,3,North American Ale
0.07,46.0,Thai.p.a,american ipa,20,16.0,American IPA,Bare Hands Brewery,Granger,IN,Thai.p.a (Bare Hands Brewery),barehandsbrewery,41.7533819,-86.1108377,8,North American Lager
0.06,60.0,Barrio Blanco,american ipa,251,12.0,American IPA,Barrio Brewing Company,Tucson,AZ,Barrio Blanco (Barrio Brewing Company),barriobrewingcompany,32.2228765,-110.974847,8,North American Lager
0.045,,Barrio Tucson Blonde,american blonde ale,251,12.0,American Blonde Ale,Barrio Brewing Company,Tucson,AZ,Barrio Tucson Blonde (Barrio Brewing Company),barriobrewingcompany,32.2228765,-110.974847,5,Belgian and French Ale
0.049,22.0,Hop in the â€˜Pool Helles,american pilsner,116,12.0,,Base Camp Brewing Co.,Portland,OR,Hop in the â€˜Pool Helles (Base Camp Brewing Co.),basecampbrewingco,45.5202471,-122.674194,8,North American Lager
0.067,60.0,Ultra Gnar Gnar IPA,american ipa,116,12.0,American IPA,Base Camp Brewing Co.,Portland,OR,Ultra Gnar Gnar IPA (Base Camp Brewing Co.),basecampbrewingco,45.5202471,-122.674194,8,North American Lager
0.068,62.0,In-Tents India Pale Lager,american pale lager,116,12.0,,Base Camp Brewing Co.,Portland,OR,In-Tents India Pale Lager (Base Camp Brewing Co.),basecampbrewingco,45.5202471,-122.674194,8,North American Lager
0.05,20.0,Lost Meridian Wit,witbier,116,12.0,,Base Camp Brewing Co.,Portland,OR,Lost Meridian Wit (Base Camp Brewing Co.),basecampbrewingco,45.5202471,-122.674194,1,British Ale
0.051,45.0,Celestial Meridian Cascadian Dark Lager,euro dark lager,116,12.0,,Base Camp Brewing Co.,Portland,OR,Celestial Meridian Cascadian Dark Lager (Base Camp Brewing Co.),basecampbrewingco,45.5202471,-122.674194,8,North American Lager
0.054,55.0,Wagon Party,california common / steam beer,258,12.0,,Bauhaus Brew Labs,Minneapolis,MN,Wagon Party (Bauhaus Brew Labs),bauhausbrewlabs,44.9772995,-93.2654692,11,Other Style
0.067,70.0,Sky-Five,american ipa,258,12.0,American IPA,Bauhaus Brew Labs,Minneapolis,MN,Sky-Five (Bauhaus Brew Labs),bauhausbrewlabs,44.9772995,-93.2654692,8,North American Lager
0.05,28.0,Stargrazer,schwarzbier,258,12.0,,Bauhaus Brew Labs,Minneapolis,MN,Stargrazer (Bauhaus Brew Labs),bauhausbrewlabs,44.9772995,-93.2654692,7,German Lager
0.054,48.0,Wonderstuff,german pilsener,258,12.0,,Bauhaus Brew Labs,Minneapolis,MN,Wonderstuff (Bauhaus Brew Labs),bauhausbrewlabs,44.9772995,-93.2654692,7,German Lager
0.053,,Tarnation California-Style Lager,california common / steam beer,292,12.0,,Baxter Brewing Company,Lewiston,ME,Tarnation California-Style Lager (Baxter Brewing Company),baxterbrewingcompany,44.1004515,-70.2150294,11,Other Style
0.07,42.0,On the Count of 3 (2015),hefeweizen,292,16.0,,Baxter Brewing Company,Lewiston,ME,On the Count of 3 (2015) (Baxter Brewing Company),baxterbrewingcompany,44.1004515,-70.2150294,4,German Ale
0.047,,Summer Swelter,american pale wheat ale,292,12.0,American Pale Wheat Ale,Baxter Brewing Company,Lewiston,ME,Summer Swelter (Baxter Brewing Company),baxterbrewingcompany,44.1004515,-70.2150294,3,North American Ale
0.068,,Phantom Punch Winter Stout,foreign / export stout,292,12.0,,Baxter Brewing Company,Lewiston,ME,Phantom Punch Winter Stout (Baxter Brewing Company),baxterbrewingcompany,44.1004515,-70.2150294,2,Irish Ale
0.066,,Hayride Autumn Ale,rye beer,292,12.0,,Baxter Brewing Company,Lewiston,ME,Hayride Autumn Ale (Baxter Brewing Company),baxterbrewingcompany,44.1004515,-70.2150294,11,Other Style
0.047,,Celsius Summer Ale (2012),american pale wheat ale,292,12.0,American Pale Wheat Ale,Baxter Brewing Company,Lewiston,ME,Celsius Summer Ale (2012) (Baxter Brewing Company),baxterbrewingcompany,44.1004515,-70.2150294,3,North American Ale
0.055,35.0,Amber Road,american amber / red ale,292,12.0,American Amber / Red Ale,Baxter Brewing Company,Lewiston,ME,Amber Road (Baxter Brewing Company),baxterbrewingcompany,44.1004515,-70.2150294,3,North American Ale
0.049,28.0,Pamola Xtra Pale Ale,american pale ale (apa),292,12.0,American Pale Ale (APA),Baxter Brewing Company,Lewiston,ME,Pamola Xtra Pale Ale (Baxter Brewing Company),baxterbrewingcompany,44.1004515,-70.2150294,3,North American Ale
0.069,69.0,Stowaway IPA,american ipa,292,12.0,American IPA,Baxter Brewing Company,Lewiston,ME,Stowaway IPA (Baxter Brewing Company),baxterbrewingcompany,44.1004515,-70.2150294,8,North American Lager
0.088,108.0,Hoptopus Double IPA,american double / imperial ipa,306,16.0,American Double / Imperial IPA,Beach Brewing Company,Virginia Beach,VA,Hoptopus Double IPA (Beach Brewing Company),beachbrewingcompany,36.8529841,-75.9774183,3,North American Ale
0.05,10.0,Watermelon Ale,fruit / vegetable beer,103,12.0,,Beer Works Brewery,Lowell,MA,Watermelon Ale (Beer Works Brewery),beerworksbrewery,42.6414437,-71.3085329,11,Other Style
0.0579999999999999,45.0,Fenway American Pale Ale,american pale ale (apa),103,12.0,American Pale Ale (APA),Beer Works Brewery,Lowell,MA,Fenway American Pale Ale (Beer Works Brewery),beerworksbrewery,42.6414437,-71.3085329,3,North American Ale
0.068,85.0,Back Bay IPA,american ipa,103,12.0,American IPA,Beer Works Brewery,Lowell,MA,Back Bay IPA (Beer Works Brewery),beerworksbrewery,42.6414437,-71.3085329,8,North American Lager
